,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
505227,29:55.2,IMU,346404716,1,0.003092627,0.003783202,0.003311108,-4.783333,0.8035423,-8.584388,0,0,38.65649,1,1,760,800
505327,29:55.3,IMU,346444700,0,0.004217494,0.00358148,0.002914558,-4.781119,0.803067,-8.58071,0,0,38.65734,1,1,1000,1000
505328,29:55.3,IMU,346444700,1,0.004165964,0.003461451,0.00280452,-4.779001,0.8028897,-8.580826,0,0,38.65734,1,1,760,800
505381,29:55.3,IMU,346484684,0,0.005321342,0.002592467,0.002698276,-4.783425,0.8021767,-8.579729,0,0,38.65818,1,1,1000,1000
505382,29:55.3,IMU,346484684,1,0.005525236,0.002503663,0.002713847,-4.78284,0.8045492,-8.580351,0,0,38.65818,1,1,760,800
505434,29:55.3,IMU,346524668,0,0.0068973,0.002349515,0.002497524,-4.782857,0.802054,-8.582591,0,0,38.65903,1,1,1000,1000
505435,29:55.3,IMU,346524668,1,0.006924719,0.002131694,0.002564447,-4.784598,0.8022758,-8.584002,0,0,38.65903,1,1,760,800
505535,29:55.4,IMU,346564652,0,0.006349086,0.004141592,0.002459605,-4.78442,0.8024003,-8.58357,0,0,38.65987,1,1,1000,1000
505536,29:55.4,IMU,346564652,1,0.006185967,0.004017983,0.00256323,-4.78354,0.8012631,-8.583564,0,0,38.65987,1,1,760,800
505590,29:55.4,IMU,346604636,0,0.004913097,0.003793356,0.002257569,-4.784769,0.8005624,-8.580269,0,0,38.66072,1,1,1000,1000
505591,29:55.4,IMU,346604636,1,0.004695477,0.003705498,0.002372628,-4.783222,0.8029627,-8.579634,0,0,38.66072,1,1,760,800
505689,29:55.5,IMU,346644620,0,0.001732397,0.003742513,0.002190971,-4.784492,0.8008274,-8.578888,0,0,38.66156,1,1,1000,1000
505690,29:55.5,IMU,346644620,1,0.001687314,0.003908844,0.002122314,-4.784498,0.7978911,-8.578066,0,0,38.66156,1,1,760,800
505740,29:55.5,IMU,346684604,0,0.001281351,0.0054611,0.002195292,-4.783825,0.8000965,-8.570544,0,0,38.66241,1,1,1000,1000
505741,29:55.5,IMU,346684604,1,0.001352676,0.005213575,0.002188334,-4.786466,0.8006598,-8.570075,0,0,38.66241,1,1,760,800
505792,29:55.5,IMU,346724588,0,0.00460494,0.005647972,0.002350623,-4.785101,0.7994948,-8.577783,0,0,38.66325,1,1,1000,1000
505793,29:55.5,IMU,346724588,1,0.004468397,0.005653663,0.002512069,-4.785517,0.7989857,-8.57737,0,0,38.66325,1,1,760,800
505891,29:55.6,IMU,346765405,0,0.004103565,0.005209287,0.00274464,-4.786301,0.7993794,-8.578993,0,0,38.66412,1,1,1000,1000
505892,29:55.6,IMU,346765405,1,0.003974498,0.005080667,0.002620806,-4.788375,0.7998391,-8.581126,0,0,38.6641,1,1,760,800
505945,29:55.6,IMU,346805389,0,0.00390326,0.004840526,0.003089018,-4.786005,0.7977546,-8.57114,0,0,38.66496,1,1,1000,1000
505946,29:55.6,IMU,346805389,1,0.003852058,0.004711256,0.003047551,-4.788324,0.7964172,-8.570652,0,0,38.66494,1,1,760,800
506043,29:55.7,IMU,346845373,0,0.004433681,0.004146956,0.003220472,-4.786084,0.7991323,-8.567907,0,0,38.66581,1,1,1000,1000
506044,29:55.7,IMU,346845373,1,0.004359378,0.00413881,0.003294854,-4.786744,0.7982533,-8.570207,0,0,38.66579,1,1,760,800
506094,29:55.7,IMU,346885357,0,0.00419679,0.00319094,0.003226964,-4.787525,0.7974,-8.568987,0,0,38.66665,1,1,1000,1000
506095,29:55.7,IMU,346885357,1,0.004202566,0.003161956,0.003103162,-4.786435,0.797319,-8.568875,0,0,38.66663,1,1,760,800
506146,29:55.7,IMU,346925341,0,0.004872147,0.003009248,0.003019532,-4.788106,0.7980316,-8.575254,0,0,38.6675,1,1,1000,1000
506147,29:55.7,IMU,346925341,1,0.004803252,0.003035665,0.002923544,-4.789389,0.7964543,-8.573844,0,0,38.66748,1,1,760,800
506245,29:55.8,IMU,346965325,0,0.004775387,0.003099933,0.002686304,-4.787127,0.796598,-8.57018,0,0,38.66834,1,1,1000,1000
506246,29:55.8,IMU,346965325,1,0.004748238,0.003050556,0.00267371,-4.788827,0.7981921,-8.569361,0,0,38.66832,1,1,760,800
506299,29:55.8,IMU,347005309,0,0.003278029,0.002631458,0.002590403,-4.786194,0.7965893,-8.559339,0,0,38.66919,1,1,1000,1000
506300,29:55.8,IMU,347005309,1,0.002960548,0.002622984,0.002671681,-4.786749,0.7957444,-8.56162,0,0,38.66917,1,1,760,800
506400,29:55.9,IMU,347045293,0,0.002023042,0.002126464,0.002668247,-4.787241,0.7952848,-8.560494,0,0,38.67003,1,1,1000,1000
506401,29:55.9,IMU,347045293,1,0.002149591,0.002237373,0.002645279,-4.785799,0.7977054,-8.560246,0,0,38.67001,1,1,760,800
506452,29:55.9,IMU,347085277,0,0.002394851,0.00154293,0.002708479,-4.788779,0.7945139,-8.560595,0,0,38.67088,1,1,1000,1000
506453,29:55.9,IMU,347085277,1,0.002345206,0.001502945,0.002774051,-4.788108,0.7957026,-8.560235,0,0,38.67085,1,1,760,800
506504,29:55.9,IMU,347125261,0,0.002182454,0.002074955,0.002791994,-4.787177,0.7944474,-8.556747,0,0,38.67172,1,1,999,999
506505,29:55.9,IMU,347125261,1,0.001985119,0.002105062,0.002815238,-4.787767,0.7951707,-8.556458,0,0,38.6717,1,1,760,800
506604,29:56.0,IMU,347165245,0,0.002803226,0.002017554,0.002750916,-4.788227,0.7936301,-8.552831,0,0,38.67256,1,1,999,999
506605,29:56.0,IMU,347165245,1,0.002771941,0.002058411,0.002540367,-4.788449,0.793445,-8.554375,0,0,38.67254,1,1,760,800
506658,29:56.0,IMU,347205229,0,0.002565526,0.001776153,0.002693422,-4.787964,0.7935266,-8.55006,0,0,38.67338,1,1,999,999
506659,29:56.0,IMU,347205229,1,0.002654493,0.001739327,0.002761877,-4.78826,0.7925876,-8.548371,0,0,38.67338,1,1,760,800
506756,29:56.1,IMU,347245213,0,0.003478731,0.003029864,0.002649768,-4.788088,0.7930105,-8.548185,0,0,38.67422,1,1,999,999
506757,29:56.1,IMU,347245213,1,0.003435014,0.002643234,0.002727438,-4.788637,0.7933457,-8.546644,0,0,38.67422,1,1,760,800
506809,29:56.1,IMU,347285197,0,0.003747291,0.00409002,0.002601164,-4.788033,0.7928495,-8.544647,0,0,38.67507,1,1,999,999
506810,29:56.1,IMU,347285197,1,0.003760269,0.004138259,0.002512722,-4.789198,0.7928536,-8.547019,0,0,38.67507,1,1,760,800
506861,29:56.1,IMU,347325181,0,0.003751026,0.004025211,0.002583748,-4.788949,0.792145,-8.541296,0,0,38.67591,1,1,999,999
506862,29:56.1,IMU,347325181,1,0.003682306,0.003999611,0.002583888,-4.785112,0.7892195,-8.539876,0,0,38.67591,1,1,760,800
506960,29:56.2,IMU,347365165,0,0.003702915,0.004064491,0.002643602,-4.788771,0.7912663,-8.54051,0,0,38.67676,1,1,999,999
506961,29:56.2,IMU,347365165,1,0.003803592,0.003963482,0.002793624,-4.78548,0.7900876,-8.538969,0,0,38.67676,1,1,760,800
507014,29:56.2,IMU,347405149,0,0.003712482,0.003971278,0.002776023,-4.788686,0.7901416,-8.539957,0,0,38.6776,1,1,999,999
507015,29:56.2,IMU,347405149,1,0.00363989,0.004043905,0.002768279,-4.788878,0.7924232,-8.539749,0,0,38.6776,1,1,760,800
507115,29:56.3,IMU,347445133,0,0.003622248,0.003936342,0.002816597,-4.789227,0.7885934,-8.53966,0,0,38.67844,1,1,999,999
507116,29:56.3,IMU,347445133,1,0.003647532,0.003905026,0.002893857,-4.790541,0.7910383,-8.540809,0,0,38.67844,1,1,760,800
507169,29:56.3,IMU,347485117,0,0.003621008,0.003895937,0.002940428,-4.789536,0.7884136,-8.540424,0,0,38.67929,1,1,999,999
507170,29:56.3,IMU,347485117,1,0.003862086,0.00392869,0.00281023,-4.79088,0.7920355,-8.539623,0,0,38.67929,1,1,760,800
507222,29:56.3,IMU,347525101,0,0.003714683,0.003865535,0.002939168,-4.789458,0.7914108,-8.539185,0,0,38.68013,1,1,999,999
507223,29:56.3,IMU,347525101,1,0.00377182,0.003845213,0.002948737,-4.792904,0.7878411,-8.539827,0,0,38.68013,1,1,760,800
507323,29:56.4,IMU,347565085,0,0.00368691,0.003813722,0.002895936,-4.790728,0.7880066,-8.538347,0,0,38.68097,1,1,999,999
507324,29:56.4,IMU,347565085,1,0.003641607,0.003847245,0.003134114,-4.788843,0.7889924,-8.540057,0,0,38.68097,1,1,760,800
507377,29:56.4,IMU,347605069,0,0.003711395,0.003816088,0.003050764,-4.791138,0.7880507,-8.539206,0,0,38.68181,1,1,999,999
507378,29:56.4,IMU,347605069,1,0.003808974,0.00391391,0.00312119,-4.791845,0.7895688,-8.538742,0,0,38.68181,1,1,760,800
507475,29:56.5,IMU,347645053,0,0.005138774,0.00383961,0.002960658,-4.791172,0.7890052,-8.535114,0,0,38.68268,1,1,999,999
507476,29:56.5,IMU,347645053,1,0.005153908,0.003862458,0.003033899,-4.792056,0.7874323,-8.534437,0,0,38.68268,1,1,760,800
507527,29:56.5,IMU,347685037,0,0.003632148,0.003132623,0.002809948,-4.789725,0.787957,-8.530247,0,0,38.68352,1,1,999,999
507528,29:56.5,IMU,347685037,1,0.003709751,0.003152377,0.002668111,-4.788848,0.7878751,-8.528156,0,0,38.68352,1,1,760,800
507579,29:56.5,IMU,347725021,0,0.003393503,0.003628675,0.002560202,-4.790183,0.7869252,-8.525138,0,0,38.68436,1,1,999,999
507580,29:56.5,IMU,347725021,1,0.003416819,0.003649978,0.002390488,-4.787906,0.7863505,-8.525848,0,0,38.68436,1,1,760,800
507678,29:56.6,IMU,347765005,0,0.002960133,0.003376759,0.002511674,-4.789626,0.7862024,-8.522122,0,0,38.6852,1,1,999,999
507679,29:56.6,IMU,347765005,1,0.002857083,0.003387887,0.002552909,-4.790204,0.7863631,-8.523489,0,0,38.6852,1,1,760,800
507732,29:56.6,IMU,347804989,0,0.003049046,0.003736575,0.002529712,-4.790107,0.7857804,-8.522373,0,0,38.68602,1,1,999,999
507733,29:56.6,IMU,347804989,1,0.00319445,0.003851913,0.002603302,-4.79328,0.7872002,-8.521074,0,0,38.68602,1,1,760,800
507830,29:56.7,IMU,347844973,0,0.003328418,0.003755634,0.0025668,-4.789183,0.7858371,-8.52331,0,0,38.68687,1,1,999,999
507831,29:56.7,IMU,347844973,1,0.003270769,0.003651677,0.002560806,-4.79101,0.7853782,-8.525546,0,0,38.68687,1,1,760,800
507881,29:56.7,IMU,347884957,0,0.00396325,0.004962913,0.002604003,-4.789391,0.7845124,-8.521386,0,0,38.68771,1,1,999,999
507882,29:56.7,IMU,347884957,1,0.004037092,0.004989256,0.002576678,-4.79024,0.7846074,-8.518811,0,0,38.68771,1,1,760,800
507934,29:56.7,IMU,347924941,0,0.004451937,0.004395444,0.002538651,-4.789616,0.7852613,-8.514526,0,0,38.68855,1,1,999,999
507935,29:56.7,IMU,347924941,1,0.004347064,0.004152748,0.002685777,-4.789099,0.7864425,-8.515404,0,0,38.68855,1,1,760,800
508033,29:56.8,IMU,347964925,0,0.004652265,0.005381214,0.002644704,-4.790901,0.7839059,-8.514723,0,0,38.68939,1,1,999,999
508034,29:56.8,IMU,347964925,1,0.004781351,0.005541593,0.002617807,-4.78827,0.7839201,-8.515518,0,0,38.68939,1,1,760,800
508087,29:56.8,IMU,348004909,0,0.003425558,0.005065727,0.002550304,-4.789872,0.7837149,-8.51406,0,0,38.69023,1,1,999,999
508088,29:56.8,IMU,348004909,1,0.003396389,0.005019433,0.002615187,-4.790169,0.7846189,-8.513639,0,0,38.69023,1,1,760,800
508188,29:56.9,IMU,348044893,0,0.003462142,0.004719749,0.002404372,-4.789334,0.7837868,-8.51368,0,0,38.69107,1,1,999,999
508189,29:56.9,IMU,348044893,1,0.00358993,0.004591688,0.002468795,-4.791425,0.7826653,-8.513603,0,0,38.69107,1,1,760,800
508242,29:56.9,IMU,348084877,0,0.003461674,0.00226799,0.002325079,-4.790456,0.7828224,-8.509264,0,0,38.69191,1,1,999,999
508243,29:56.9,IMU,348084877,1,0.003338273,0.002169629,0.002379972,-4.793328,0.7841925,-8.509665,0,0,38.69191,1,1,760,800
508294,29:56.9,IMU,348124861,0,0.003446464,0.002542307,0.002498545,-4.789668,0.7830591,-8.509148,0,0,38.69276,1,1,1000,1000
508295,29:56.9,IMU,348124861,1,0.003732019,0.002427391,0.002443607,-4.788584,0.7800418,-8.509458,0,0,38.69276,1,1,760,800
508394,29:57.0,IMU,348164845,0,0.003543117,0.002650037,0.002569141,-4.790275,0.7822627,-8.5093,0,0,38.6936,1,1,1000,1000
508395,29:57.0,IMU,348164845,1,0.003605857,0.002790754,0.00253148,-4.791257,0.7826163,-8.511792,0,0,38.6936,1,1,760,800
508448,29:57.0,IMU,348204829,0,0.003575023,0.00278885,0.002721962,-4.79056,0.7812858,-8.510401,0,0,38.69444,1,1,1000,1000
508449,29:57.0,IMU,348204829,1,0.003455594,0.002655048,0.002703731,-4.790553,0.7810485,-8.510369,0,0,38.69444,1,1,760,800
508546,29:57.1,IMU,348244813,0,0.003552163,0.002910865,0.002760107,-4.791691,0.781192,-8.511592,0,0,38.69528,1,1,1000,1000
508547,29:57.1,IMU,348244813,1,0.003640173,0.002696891,0.002755285,-4.790832,0.7785359,-8.513033,0,0,38.69528,1,1,760,800
508598,29:57.1,IMU,348284797,0,0.003575256,0.003011422,0.002772502,-4.790902,0.7803617,-8.511639,0,0,38.69612,1,1,1000,1000
508599,29:57.1,IMU,348284797,1,0.003666195,0.003025541,0.002903719,-4.79404,0.7805483,-8.511885,0,0,38.69612,1,1,760,800
508650,29:57.1,IMU,348324781,0,0.003519316,0.003040377,0.002849642,-4.791933,0.7808795,-8.512613,0,0,38.69696,1,1,1000,1000
508651,29:57.1,IMU,348324781,1,0.003620105,0.003041684,0.002695199,-4.791696,0.7785859,-8.51186,0,0,38.69696,1,1,760,800
508749,29:57.2,IMU,348364765,0,0.004070247,0.003140399,0.002954757,-4.792604,0.7798814,-8.510315,0,0,38.6978,1,1,1000,1000
508750,29:57.2,IMU,348364765,1,0.004182128,0.002996468,0.002912046,-4.79122,0.7799376,-8.510861,0,0,38.6978,1,1,760,800
508803,29:57.2,IMU,348404749,0,0.00433497,0.003150918,0.002914969,-4.792582,0.778848,-8.512031,0,0,38.69864,1,1,1000,1000
508804,29:57.2,IMU,348404749,1,0.004272038,0.003138079,0.003034252,-4.792263,0.7793366,-8.512645,0,0,38.69864,1,1,760,800
508904,29:57.3,IMU,348444733,0,0.006358293,0.003195013,0.002751003,-4.791868,0.77917,-8.509593,0,0,38.69948,1,1,1000,1000
508905,29:57.3,IMU,348444733,1,0.006337654,0.003163877,0.002701196,-4.789793,0.7792001,-8.50997,0,0,38.69948,1,1,760,800
508958,29:57.3,IMU,348484717,0,0.00732139,0.003268163,0.002424655,-4.791302,0.7788724,-8.506372,0,0,38.70032,1,1,1000,1000
508959,29:57.3,IMU,348484717,1,0.00741005,0.003006599,0.002517714,-4.790966,0.7793442,-8.505904,0,0,38.70032,1,1,760,800
509011,29:57.3,IMU,348524701,0,0.006790991,0.003307578,0.002134967,-4.791935,0.7779093,-8.50556,0,0,38.70116,1,1,1000,1000
509012,29:57.3,IMU,348524701,1,0.006776851,0.003497036,0.002062044,-4.791768,0.7780578,-8.506037,0,0,38.70116,1,1,760,800
509112,29:57.4,IMU,348564685,0,0.008891251,0.002821222,0.001775725,-4.791257,0.778134,-8.495975,0,0,38.702,1,1,1000,1000
509113,29:57.4,IMU,348564685,1,0.008888655,0.002728274,0.001959252,-4.791517,0.7785704,-8.495363,0,0,38.702,1,1,760,800
509167,29:57.4,IMU,348604669,0,0.006633342,0.003360919,0.002021494,-4.79117,0.7788435,-8.49833,0,0,38.70284,1,1,1000,1000
509168,29:57.4,IMU,348604669,1,0.006464845,0.003608685,0.002119868,-4.788794,0.7762846,-8.497187,0,0,38.70284,1,1,760,800
509265,29:57.5,IMU,348644653,0,0.004842401,0.004068724,0.002229732,-4.792694,0.7773335,-8.49984,0,0,38.70368,1,1,1000,1000
509266,29:57.5,IMU,348644653,1,0.004824943,0.003924118,0.002312375,-4.790831,0.7759958,-8.501459,0,0,38.70368,1,1,760,800
509317,29:57.5,IMU,348684637,0,0.004834008,0.004584986,0.002468244,-4.790985,0.7766535,-8.501101,0,0,38.70452,1,1,1000,1000
509318,29:57.5,IMU,348684637,1,0.0048122,0.004714925,0.002449705,-4.790307,0.7779328,-8.501426,0,0,38.70452,1,1,760,800
509369,29:57.5,IMU,348724621,0,0.003259224,0.005685279,0.002701966,-4.79199,0.7773615,-8.499683,0,0,38.70536,1,1,1000,1000
509370,29:57.5,IMU,348724621,1,0.003445992,0.00553563,0.002683459,-4.791839,0.7754154,-8.499408,0,0,38.70536,1,1,760,800
509468,29:57.6,IMU,348764605,0,0.004304361,0.005522966,0.002731642,-4.79194,0.7760544,-8.492477,0,0,38.7062,1,1,1000,1000
509469,29:57.6,IMU,348764605,1,0.004151961,0.005358102,0.002702993,-4.790423,0.7781525,-8.492603,0,0,38.7062,1,1,760,800
509522,29:57.6,IMU,348804589,0,0.004085749,0.003017463,0.00264776,-4.79223,0.7750074,-8.489298,0,0,38.70704,1,1,1000,1000
509523,29:57.6,IMU,348804589,1,0.003964351,0.003093186,0.002852061,-4.793265,0.7767497,-8.490538,0,0,38.70704,1,1,760,800
509620,29:57.7,IMU,348845406,0,0.004137428,0.003223684,0.002752209,-4.792341,0.7749764,-8.492383,0,0,38.7079,1,1,1000,1000
509621,29:57.7,IMU,348845406,1,0.004249131,0.003196404,0.002609445,-4.792688,0.7763819,-8.488202,0,0,38.70787,1,1,760,800
509671,29:57.7,IMU,348885390,0,0.004278318,0.002946953,0.002866026,-4.794193,0.7757149,-8.505465,0,0,38.70873,1,1,1000,1000
509672,29:57.7,IMU,348885390,1,0.004158693,0.002813161,0.00295556,-4.795226,0.7778379,-8.506739,0,0,38.70871,1,1,760,800
509723,29:57.7,IMU,348925374,0,0.003597409,0.002240078,0.002920564,-4.794336,0.7736315,-8.497492,0,0,38.70957,1,1,1000,1000
509724,29:57.7,IMU,348925374,1,0.003386399,0.002128663,0.002975916,-4.792004,0.772983,-8.498034,0,0,38.70955,1,1,760,800
509822,29:57.8,IMU,348965358,0,0.005619187,0.002491561,0.002922066,-4.792868,0.7737467,-8.493355,0,0,38.71041,1,1,1000,1000
509823,29:57.8,IMU,348965358,1,0.005742545,0.00234655,0.002879674,-4.7922,0.7733408,-8.492656,0,0,38.71039,1,1,760,800
509876,29:57.8,IMU,349005342,0,0.005358438,0.00259688,0.003012975,-4.794014,0.7740228,-8.493222,0,0,38.71125,1,1,1000,1000
509877,29:57.8,IMU,349005342,1,0.005371156,0.002518158,0.003011577,-4.791336,0.7738389,-8.493554,0,0,38.71123,1,1,760,800
509977,29:57.9,IMU,349045326,0,0.004215708,0.00268524,0.00308155,-4.794726,0.773538,-8.494781,0,0,38.71209,1,1,1000,1000
509978,29:57.9,IMU,349045326,1,0.004208388,0.002706352,0.003227371,-4.789016,0.7740318,-8.498545,0,0,38.71207,1,1,760,800
510029,29:57.9,IMU,349085310,0,0.004169298,0.002895396,0.003125034,-4.793286,0.7737808,-8.495729,0,0,38.71293,1,1,1000,1000
510030,29:57.9,IMU,349085310,1,0.004146592,0.002783743,0.003182782,-4.791739,0.7712421,-8.495617,0,0,38.71291,1,1,760,800
510081,29:57.9,IMU,349125294,0,0.004033038,0.002934334,0.003250426,-4.793986,0.7728874,-8.497635,0,0,38.71376,1,1,999,999
510082,29:57.9,IMU,349125294,1,0.004248791,0.002660967,0.003180217,-4.794207,0.773675,-8.495297,0,0,38.71375,1,1,760,800
510180,29:58.0,IMU,349165278,0,0.004005841,0.003027142,0.003256913,-4.795029,0.7726637,-8.49721,0,0,38.7146,1,1,999,999
510181,29:58.0,IMU,349165278,1,0.004207473,0.003024586,0.003166493,-4.791065,0.7701953,-8.496746,0,0,38.71458,1,1,760,800
510235,29:58.0,IMU,349205262,0,0.004005337,0.00308677,0.00324795,-4.794137,0.7726686,-8.497972,0,0,38.71544,1,1,999,999
510236,29:58.0,IMU,349205262,1,0.003950165,0.003133987,0.003400754,-4.791626,0.7705977,-8.498779,0,0,38.71542,1,1,760,800
510334,29:58.1,IMU,349245246,0,0.0039159,0.003087318,0.003290226,-4.795095,0.7709559,-8.499221,0,0,38.71628,1,1,999,999
510335,29:58.1,IMU,349245246,1,0.004002972,0.00282931,0.003196228,-4.79545,0.7713704,-8.498708,0,0,38.71626,1,1,760,800
510386,29:58.1,IMU,349285230,0,0.003901837,0.003168827,0.003313689,-4.794619,0.7709235,-8.499723,0,0,38.71709,1,1,999,999
510387,29:58.1,IMU,349285230,1,0.003850596,0.003190095,0.003166789,-4.793064,0.7694279,-8.498688,0,0,38.71709,1,1,760,800
510438,29:58.1,IMU,349325214,0,0.003840605,0.003240247,0.003334495,-4.795189,0.7707223,-8.50087,0,0,38.71793,1,1,999,999
510439,29:58.1,IMU,349325214,1,0.003894036,0.003275466,0.003477344,-4.795341,0.7714528,-8.50141,0,0,38.71793,1,1,760,800
510537,29:58.2,IMU,349365198,0,0.003848435,0.003282727,0.003391632,-4.795852,0.7705669,-8.50135,0,0,38.71877,1,1,999,999
510538,29:58.2,IMU,349365198,1,0.003871246,0.00315732,0.003254849,-4.79716,0.7726276,-8.501448,0,0,38.71877,1,1,760,800
510591,29:58.2,IMU,349405182,0,0.002750214,0.003323356,0.003359362,-4.794787,0.7695221,-8.496592,0,0,38.71961,1,1,999,999
510592,29:58.2,IMU,349405182,1,0.002861147,0.003260234,0.003479963,-4.797807,0.7703655,-8.495565,0,0,38.71961,1,1,760,800
510692,29:58.3,IMU,349445166,0,0.004064191,0.003351737,0.002947073,-4.794839,0.7697008,-8.493561,0,0,38.72045,1,1,999,999
510693,29:58.3,IMU,349445166,1,0.004052748,0.003356151,0.003086024,-4.795727,0.7700225,-8.497267,0,0,38.72045,1,1,760,800
510746,29:58.3,IMU,349485150,0,0.005460226,0.003403347,0.002603158,-4.795533,0.7686853,-8.495678,0,0,38.72128,1,1,999,999
510747,29:58.3,IMU,349485150,1,0.005746745,0.003441853,0.002579336,-4.796595,0.7675981,-8.494728,0,0,38.72128,1,1,760,800
510798,29:58.3,IMU,349525134,0,0.005064261,0.004435921,0.002364182,-4.795507,0.768975,-8.493504,0,0,38.72212,1,1,999,999
510799,29:58.3,IMU,349525134,1,0.005004287,0.004414056,0.002356153,-4.796013,0.7674086,-8.493855,0,0,38.72212,1,1,760,800
510902,29:58.4,IMU,349565118,0,0.00378634,0.005880579,0.002491577,-4.796015,0.7684889,-8.48875,0,0,38.72296,1,1,999,999
510903,29:58.4,IMU,349565118,1,0.004046964,0.005816818,0.002427757,-4.795773,0.7683109,-8.487666,0,0,38.72296,1,1,760,800
510956,29:58.4,IMU,349605102,0,0.00234145,0.006290022,0.002611417,-4.795156,0.7677096,-8.489021,0,0,38.72379,1,1,999,999
510957,29:58.4,IMU,349605102,1,0.002331838,0.006465117,0.002627023,-4.795529,0.7706337,-8.489693,0,0,38.72379,1,1,760,800
511054,29:58.5,IMU,349645086,0,0.002933672,0.005568439,0.002629031,-4.797535,0.7678217,-8.491928,0,0,38.72463,1,1,999,999
511055,29:58.5,IMU,349645086,1,0.003184474,0.005746494,0.00256428,-4.794411,0.7663099,-8.489386,0,0,38.72463,1,1,760,800
511105,29:58.5,IMU,349685070,0,0.002255672,0.003875199,0.002685914,-4.796489,0.7675713,-8.49201,0,0,38.72547,1,1,999,999
511106,29:58.5,IMU,349685070,1,0.002364531,0.003916853,0.002648227,-4.798162,0.7669666,-8.489665,0,0,38.72547,1,1,760,800
511158,29:58.5,IMU,349725054,0,0.001923295,0.003312183,0.002855319,-4.797003,0.7660927,-8.490557,0,0,38.72633,1,1,999,999
511159,29:58.5,IMU,349725054,1,0.002042764,0.00309493,0.002966741,-4.797465,0.7656479,-8.492569,0,0,38.72633,1,1,760,800
511257,29:58.6,IMU,349765038,0,0.002105716,0.002742311,0.00292149,-4.797618,0.7658707,-8.493219,0,0,38.72716,1,1,999,999
511258,29:58.6,IMU,349765038,1,0.002069208,0.002969431,0.003073319,-4.799368,0.767038,-8.492218,0,0,38.72716,1,1,760,800
511311,29:58.6,IMU,349805022,0,0.001607192,0.002157241,0.003049767,-4.79802,0.7666302,-8.492391,0,0,38.728,1,1,999,999
511312,29:58.6,IMU,349805022,1,0.001711316,0.002219268,0.003016174,-4.799615,0.765136,-8.492388,0,0,38.728,1,1,760,800
511409,29:58.7,IMU,349845006,0,0.00156711,0.00206786,0.003133165,-4.79884,0.7659575,-8.491123,0,0,38.72884,1,1,999,999
511410,29:58.7,IMU,349845006,1,0.001634496,0.001826474,0.003073522,-4.795557,0.7659762,-8.488407,0,0,38.72884,1,1,760,800
511460,29:58.7,IMU,349884990,0,0.003061949,0.003286303,0.003058477,-4.7973,0.7647032,-8.489302,0,0,38.72965,1,1,999,999
511461,29:58.7,IMU,349884990,1,0.003232248,0.003265274,0.00305921,-4.800809,0.7653328,-8.49059,0,0,38.72965,1,1,760,800
511513,29:58.7,IMU,349924974,0,0.001513711,0.00404422,0.003035266,-4.798853,0.7645499,-8.489003,0,0,38.73048,1,1,999,999
511514,29:58.7,IMU,349924974,1,0.001658545,0.004051628,0.002808945,-4.798979,0.7654437,-8.489132,0,0,38.73048,1,1,760,800
511612,29:58.8,IMU,349964958,0,0.001461927,0.004176843,0.002971336,-4.798557,0.7629585,-8.495754,0,0,38.73132,1,1,999,999
511613,29:58.8,IMU,349964958,1,0.00155199,0.004337826,0.003031125,-4.798678,0.7652134,-8.49375,0,0,38.73132,1,1,760,800
511666,29:58.8,IMU,350004942,0,0.004604307,0.004812635,0.002739364,-4.798932,0.7637203,-8.489096,0,0,38.73216,1,1,999,999
511667,29:58.8,IMU,350004942,1,0.004750451,0.004917119,0.002516283,-4.796048,0.7642049,-8.492311,0,0,38.73216,1,1,760,800
511767,29:58.9,IMU,350044926,0,0.004430194,0.005120662,0.002612935,-4.798378,0.7634975,-8.492548,0,0,38.73299,1,1,999,999
511768,29:58.9,IMU,350044926,1,0.00445799,0.005061178,0.002414757,-4.798097,0.7626305,-8.49103,0,0,38.73299,1,1,760,800
511819,29:58.9,IMU,350084910,0,0.004325201,0.004273925,0.002462348,-4.798734,0.7617768,-8.488945,0,0,38.73383,1,1,999,999
511820,29:58.9,IMU,350084910,1,0.004298033,0.004217812,0.002347844,-4.799639,0.7608483,-8.48728,0,0,38.73383,1,1,760,800
511871,29:58.9,IMU,350124894,0,0.004163748,0.002766003,0.002448938,-4.797405,0.7624598,-8.488418,0,0,38.73466,1,1,999,999
511872,29:58.9,IMU,350124894,1,0.004271735,0.002790444,0.002549382,-4.799405,0.7623317,-8.489321,0,0,38.73466,1,1,760,800
511970,29:59.0,IMU,350164878,0,0.004142545,0.00293359,0.002537678,-4.798255,0.7622674,-8.488648,0,0,38.7355,1,1,999,999
511971,29:59.0,IMU,350164878,1,0.004119748,0.002853465,0.002433719,-4.798199,0.7603431,-8.488442,0,0,38.7355,1,1,760,800
512024,29:59.0,IMU,350204862,0,0.003352151,0.002972141,0.00269105,-4.799025,0.7621248,-8.492997,0,0,38.73634,1,1,999,999
512025,29:59.0,IMU,350204862,1,0.00333051,0.002925347,0.002547777,-4.79801,0.7625169,-8.491852,0,0,38.73634,1,1,760,800
512123,29:59.1,IMU,350244846,0,0.003182703,0.003029535,0.002889164,-4.799477,0.7616223,-8.493717,0,0,38.73717,1,1,999,999
