,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
8294,55:24.2,IMU,48444781,1,0.000513182,0.000553067,0.000756834,-0.000595933,-0.003187919,-9.817432,0,0,27.87341,1,1,760,800
8347,55:24.3,IMU,48484765,0,0.000686499,0.00063197,0.000651291,-0.001498313,-0.001891556,-9.816823,0,0,27.87569,1,1,1000,1000
8348,55:24.3,IMU,48484765,1,0.000790381,0.000437857,0.000751794,-0.000832288,-0.000183504,-9.818955,0,0,27.87569,1,1,760,800
8400,55:24.3,IMU,48524749,0,0.000706773,0.000668946,0.000680817,-0.00203743,-0.001145293,-9.817614,0,0,27.87798,1,1,1000,1000
8401,55:24.3,IMU,48524749,1,0.000764819,0.000746729,0.000697028,-0.000535097,-8.51E-05,-9.815933,0,0,27.87798,1,1,760,800
8502,55:24.4,IMU,48564733,0,0.000608704,0.000700549,0.000649165,-0.001711508,-0.00130099,-9.817051,0,0,27.88026,1,1,1000,1000
8503,55:24.4,IMU,48564733,1,0.000716856,0.000542149,0.000682935,-0.003009643,6.532563E-05,-9.816699,0,0,27.88026,1,1,760,800
8557,55:24.4,IMU,48604717,0,0.000646843,0.000664469,0.000722033,-0.000247672,-0.000634654,-9.818973,0,0,27.88254,1,1,1000,1000
8558,55:24.4,IMU,48604717,1,0.000763263,0.000710987,0.000602745,0.001187236,-0.000810573,-9.818593,0,0,27.88254,1,1,760,800
8655,55:24.4,IMU,48644701,0,0.000622623,0.000633473,0.000702216,-0.001339124,-0.002449411,-9.817275,0,0,27.88482,1,1,1000,1000
8656,55:24.4,IMU,48644701,1,0.001018787,0.000311826,0.000443086,-0.003067341,-0.002385192,-9.816783,0,0,27.88482,1,1,760,800
8707,55:24.5,IMU,48684685,0,0.000688166,0.000670288,0.000735357,-0.001490506,-0.000618913,-9.817926,0,0,27.8871,1,1,1000,1000
8708,55:24.5,IMU,48684685,1,0.000835877,0.000547101,0.000535875,4.273501E-05,-0.000137573,-9.818502,0,0,27.8871,1,1,760,800
8760,55:24.5,IMU,48724669,0,0.000681136,0.000729974,0.000673956,-0.000551642,-0.000215487,-9.817181,0,0,27.88939,1,1,1000,1000
8761,55:24.5,IMU,48724669,1,0.00045341,0.000667996,0.000569772,-0.000964476,-0.001080149,-9.819023,0,0,27.88939,1,1,760,800
8859,55:24.6,IMU,48764653,0,0.000701709,0.00067522,0.000715006,-0.002024377,-0.000112178,-9.817002,0,0,27.89167,1,1,1000,1000
8860,55:24.6,IMU,48764653,1,0.000697676,0.000575921,0.000826653,-2.87E-05,0.000323503,-9.814787,0,0,27.89167,1,1,760,800
8914,55:24.6,IMU,48804637,0,0.000627466,0.000631777,0.000683718,-0.001915712,-0.000708564,-9.817965,0,0,27.89395,1,1,1000,1000
8915,55:24.6,IMU,48804637,1,0.000705804,0.000719468,0.000653061,-0.001014896,0.001353452,-9.816832,0,0,27.89395,1,1,760,800
9013,55:24.6,IMU,48844621,0,0.000643707,0.000709325,0.000646973,-0.000440332,-0.000817993,-9.817953,0,0,27.89623,1,1,1000,1000
9014,55:24.6,IMU,48844621,1,0.000773514,0.000507921,0.000668611,-0.001242559,0.000738741,-9.815783,0,0,27.89623,1,1,760,800
9064,55:24.7,IMU,48884605,0,0.000658392,0.000669369,0.00069379,-0.000748962,-0.001296584,-9.817278,0,0,27.89851,1,1,1000,1000
9065,55:24.7,IMU,48884605,1,0.000646356,0.000604406,0.000766274,-0.002197924,-0.001379251,-9.816675,0,0,27.89851,1,1,760,800
9118,55:24.7,IMU,48924589,0,0.000595953,0.000632022,0.000726098,-0.000789466,-0.002050604,-9.818009,0,0,27.90079,1,1,1000,1000
9119,55:24.7,IMU,48924589,1,0.00087353,0.000617741,0.000432662,0.001109384,-0.002687989,-9.817449,0,0,27.90079,1,1,760,800
9219,55:24.8,IMU,48965406,0,0.000700928,0.000640091,0.000622842,-0.000426974,-0.001397109,-9.817677,0,0,27.90313,1,1,1000,1000
9220,55:24.8,IMU,48965406,1,0.000971005,0.000533196,0.000604737,-0.001420939,0.000837156,-9.820259,0,0,27.90307,1,1,760,800
9273,55:24.8,IMU,49005390,0,0.000642585,0.000697937,0.000577122,-0.001238477,-0.001352184,-9.817863,0,0,27.90541,1,1,1000,1000
9274,55:24.8,IMU,49005390,1,0.00060857,0.000356386,0.000395792,-0.000110963,-0.001019449,-9.817515,0,0,27.90535,1,1,760,800
9374,55:24.8,IMU,49045374,0,0.00068206,0.000612223,0.000707168,-0.00101973,-0.000749673,-9.817549,0,0,27.90768,1,1,1000,1000
9375,55:24.8,IMU,49045374,1,0.000635966,0.000715106,0.000599607,-0.002690966,0.000747597,-9.815622,0,0,27.90763,1,1,760,800
9426,55:24.9,IMU,49085358,0,0.000657522,0.000710484,0.000702726,-0.001314244,-0.00118409,-9.81752,0,0,27.90996,1,1,1000,1000
9427,55:24.9,IMU,49085358,1,0.000539891,0.000781303,0.000763841,-0.001462188,-0.001425255,-9.81779,0,0,27.90991,1,1,760,800
9478,55:24.9,IMU,49125342,0,0.000609899,0.000708926,0.000675982,-0.002332619,-0.000320161,-9.817361,0,0,27.91224,1,1,1000,1000
9479,55:24.9,IMU,49125342,1,0.000803422,0.000756226,0.000632047,0.000310125,0.001609623,-9.81741,0,0,27.91219,1,1,760,800
9578,55:25.0,IMU,49165326,0,0.000606369,0.00063159,0.000786214,-0.001862282,-0.002008852,-9.817459,0,0,27.91452,1,1,1000,1000
9579,55:25.0,IMU,49165326,1,0.000808231,0.000450932,0.000935253,-0.004090419,-0.002083823,-9.817632,0,0,27.91446,1,1,760,800
9633,55:25.0,IMU,49205310,0,0.000669592,0.00071545,0.000592071,-0.001163151,-0.001824956,-9.816104,0,0,27.9168,1,1,1000,1000
9634,55:25.0,IMU,49205310,1,0.000774397,0.000687883,0.000624954,-0.001231232,-0.002338454,-9.818385,0,0,27.91674,1,1,760,800
9731,55:25.0,IMU,49245294,0,0.000648644,0.000692862,0.000708224,-0.001234061,-0.000403684,-9.817618,0,0,27.91908,1,1,1000,1000
9732,55:25.0,IMU,49245294,1,0.000654611,0.000604617,0.000712632,-0.000689447,0.001254143,-9.816431,0,0,27.91902,1,1,760,800
9783,55:25.1,IMU,49285278,0,0.000723703,0.000728246,0.000680698,-0.001556519,-0.001395729,-9.816756,0,0,27.92135,1,1,1000,1000
9784,55:25.1,IMU,49285278,1,0.000711079,0.000955868,0.000576699,-0.000537564,-0.000649959,-9.817952,0,0,27.9213,1,1,760,800
9836,55:25.1,IMU,49325262,0,0.000628502,0.000717864,0.000658349,-0.001267048,-0.001131519,-9.816707,0,0,27.92363,1,1,1000,1000
9837,55:25.1,IMU,49325262,1,0.000553925,0.000533359,0.000458165,-0.001244363,-0.002476631,-9.817155,0,0,27.92357,1,1,760,800
9936,55:25.2,IMU,49365246,0,0.000616599,0.000649102,0.000650442,-0.000882045,-0.001648691,-9.817629,0,0,27.92591,1,1,1000,1000
9937,55:25.2,IMU,49365246,1,0.000730296,0.000780863,0.000766543,-0.000362643,-0.002935851,-9.818877,0,0,27.92585,1,1,760,800
9992,55:25.2,IMU,49405230,0,0.000712466,0.000680988,0.000677075,-0.000830566,-0.000427315,-9.817393,0,0,27.92813,1,1,1000,1000
9993,55:25.2,IMU,49405230,1,0.000748268,0.000653297,0.00093334,-0.0013483,-0.002375531,-9.816261,0,0,27.92813,1,1,760,800
10093,55:25.2,IMU,49445214,0,0.000672453,0.000679255,0.000666126,-0.001572638,-0.001704318,-9.81838,0,0,27.9304,1,1,1000,1000
10094,55:25.2,IMU,49445214,1,0.000633593,0.000613029,0.00078244,-0.001976058,-0.001342729,-9.816868,0,0,27.9304,1,1,760,800
10148,55:25.3,IMU,49485198,0,0.000725475,0.000710447,0.000710323,-0.000901901,-0.001748905,-9.818645,0,0,27.93268,1,1,1000,1000
10149,55:25.3,IMU,49485198,1,0.000489496,0.000320148,0.000747666,-0.001396667,-0.000528062,-9.817245,0,0,27.93268,1,1,760,800
10201,55:25.3,IMU,49525182,0,0.000590686,0.000730089,0.00066819,-0.001568289,-0.001270923,-9.818338,0,0,27.93495,1,1,1000,1000
10202,55:25.3,IMU,49525182,1,0.000752132,0.000801981,0.00079751,-0.001175482,-0.000584485,-9.818015,0,0,27.93495,1,1,760,800
10303,55:25.4,IMU,49565166,0,0.000741858,0.000736188,0.000732404,-0.000786258,-0.001890448,-9.817808,0,0,27.93723,1,1,1000,1000
10304,55:25.4,IMU,49565166,1,0.000498781,0.000665975,0.000573602,-0.001686663,-0.000954949,-9.816771,0,0,27.93723,1,1,760,800
10358,55:25.4,IMU,49605150,0,0.000635088,0.000620194,0.000688024,-0.001656595,-0.000383998,-9.817318,0,0,27.9395,1,1,1000,1000
10359,55:25.4,IMU,49605150,1,0.000710551,0.000651151,0.000628709,-0.000464107,0.000183691,-9.819284,0,0,27.9395,1,1,760,800
10457,55:25.4,IMU,49645134,0,0.000665072,0.000672623,0.000710255,-0.000490768,-0.001212024,-9.818595,0,0,27.94178,1,1,1000,1000
10458,55:25.4,IMU,49645134,1,0.000755283,0.000614865,0.000733784,-0.001125885,-0.000654503,-9.81645,0,0,27.94178,1,1,760,800
10508,55:25.5,IMU,49685118,0,0.000644036,0.000664732,0.000652532,-0.001052547,-0.000601937,-9.818695,0,0,27.94405,1,1,1000,1000
10509,55:25.5,IMU,49685118,1,0.000660974,0.000795786,0.000793365,-0.001031954,-0.000923352,-9.816493,0,0,27.94405,1,1,760,800
10561,55:25.5,IMU,49725102,0,0.000637123,0.000705295,0.000635655,-0.00105714,-0.001505509,-9.817656,0,0,27.94633,1,1,1000,1000
10562,55:25.5,IMU,49725102,1,0.000497451,0.000701751,0.00070115,-0.001421464,0.001875423,-9.816381,0,0,27.94633,1,1,760,800
10661,55:25.6,IMU,49765086,0,0.000685217,0.000648646,0.000670638,-0.000992756,-0.001178461,-9.818712,0,0,27.9486,1,1,1000,1000
10662,55:25.6,IMU,49765086,1,0.000842816,0.000701115,0.000779633,0.001327508,-0.00019282,-9.817652,0,0,27.9486,1,1,760,800
10716,55:25.6,IMU,49805070,0,0.000675059,0.000707839,0.000687151,-0.00169377,-0.00129479,-9.816618,0,0,27.95087,1,1,1000,1000
10717,55:25.6,IMU,49805070,1,0.00078736,0.000721333,0.000518619,-0.000678007,0.000478496,-9.817579,0,0,27.95087,1,1,760,800
10814,55:25.6,IMU,49845054,0,0.000631225,0.000720775,0.000683019,-0.000390423,-0.000909688,-9.818329,0,0,27.9532,1,1,1000,1000
10815,55:25.6,IMU,49845054,1,0.000770513,0.000469474,0.000570529,0.000342918,-0.000977161,-9.817806,0,0,27.9532,1,1,760,800
10866,55:25.7,IMU,49885038,0,0.000746071,0.000734801,0.000698764,-0.001069784,-0.001373921,-9.817561,0,0,27.95548,1,1,1000,1000
10867,55:25.7,IMU,49885038,1,0.000702008,0.000657659,0.000795188,-0.003839953,-0.002241925,-9.818115,0,0,27.95548,1,1,760,800
10920,55:25.7,IMU,49925022,0,0.000697433,0.000690079,0.000679059,-0.000813282,-0.000877377,-9.816969,0,0,27.95775,1,1,1000,1000
10921,55:25.7,IMU,49925022,1,0.00081248,0.00073379,0.000714129,-0.001218464,-0.002037439,-9.817745,0,0,27.95775,1,1,760,800
11021,55:25.8,IMU,49965006,0,0.000599896,0.000707948,0.000722008,-0.000784555,-0.001068815,-9.818053,0,0,27.96002,1,1,1000,1000
11022,55:25.8,IMU,49965006,1,0.000759653,0.000701578,0.000700405,-0.000322533,0.000699392,-9.816547,0,0,27.96002,1,1,760,800
11075,55:25.8,IMU,50004990,0,0.000635154,0.00070817,0.000647922,-0.000471013,-0.001524188,-9.817455,0,0,27.96224,1,1,1000,1000
11076,55:25.8,IMU,50004990,1,0.000581929,0.000637584,0.000899592,-0.00117567,-0.001661006,-9.819818,0,0,27.96224,1,1,760,800
11176,55:25.8,IMU,50044974,0,0.000682674,0.000749582,0.000687819,2.129504E-05,0.000320065,-9.817792,0,0,27.96451,1,1,1000,1000
11177,55:25.8,IMU,50044974,1,0.000912962,0.000605992,0.000680998,-0.000239216,-0.00213383,-9.818506,0,0,27.96451,1,1,760,800
11228,55:25.9,IMU,50084958,0,0.000683232,0.000630199,0.000713721,-0.001174118,-0.001684597,-9.817943,0,0,27.96678,1,1,1000,1000
11229,55:25.9,IMU,50084958,1,0.000480064,0.000465645,0.000504078,-0.000947199,0.000298133,-9.815904,0,0,27.96678,1,1,760,800
11280,55:25.9,IMU,50124942,0,0.000612633,0.000658811,0.000650136,-0.001438624,-0.0010974,-9.817301,0,0,27.96905,1,1,1000,1000
11281,55:25.9,IMU,50124942,1,0.000706088,0.000570196,0.000789259,-0.000578596,0.000556575,-9.818971,0,0,27.96905,1,1,760,800
11380,55:26.0,IMU,50164926,0,0.000711352,0.000746018,0.000624441,-0.000929966,-0.000348745,-9.817225,0,0,27.97132,1,1,1000,1000
11381,55:26.0,IMU,50164926,1,0.000990962,0.000807124,0.000646173,-0.001149996,-0.002834005,-9.81674,0,0,27.97132,1,1,760,800
11435,55:26.0,IMU,50204910,0,0.000605285,0.000774882,0.000719861,-0.002293896,-0.001218676,-9.817411,0,0,27.97359,1,1,1000,1000
11436,55:26.0,IMU,50204910,1,0.000971137,0.000587162,0.000595507,-0.002474885,-0.000939759,-9.819268,0,0,27.97359,1,1,760,800
11533,55:26.0,IMU,50244894,0,0.000634837,0.000686883,0.000663074,-0.001520801,-0.001102109,-9.818273,0,0,27.97586,1,1,1000,1000
11534,55:26.0,IMU,50244894,1,0.000712985,0.000674923,0.000757268,-0.001958624,0.000574262,-9.818295,0,0,27.97586,1,1,760,800
11585,55:26.1,IMU,50284878,0,0.000612365,0.000651949,0.000562123,-0.001305712,-0.000583013,-9.816538,0,0,27.97813,1,1,1000,1000
11586,55:26.1,IMU,50284878,1,0.000791219,0.000814531,0.00065296,7.598175E-05,-0.001829993,-9.818264,0,0,27.97813,1,1,760,800
11638,55:26.1,IMU,50324862,0,0.000659776,0.000620626,0.000746213,-0.000676489,-0.001005909,-9.816881,0,0,27.9804,1,1,1000,1000
11639,55:26.1,IMU,50324862,1,0.000672975,0.00052177,0.000813126,-0.002885334,-0.001009215,-9.817604,0,0,27.9804,1,1,760,800
11738,55:26.2,IMU,50364846,0,0.000711247,0.000690661,0.00071047,-0.001412193,-0.000647613,-9.817173,0,0,27.98267,1,1,1000,1000
11739,55:26.2,IMU,50364846,1,0.000799178,0.000459471,0.00067215,-0.002223527,-0.001511363,-9.815614,0,0,27.98267,1,1,760,800
11794,55:26.2,IMU,50404830,0,0.000686617,0.000689107,0.000796235,-0.000139432,-0.001322479,-9.817775,0,0,27.98494,1,1,1000,1000
11795,55:26.2,IMU,50404830,1,0.000497811,0.000709955,0.000979224,-0.001857533,-0.003594253,-9.817193,0,0,27.98494,1,1,760,800
11895,55:26.2,IMU,50444814,0,0.000691124,0.000752766,0.000621031,-0.001359215,-0.000725547,-9.817581,0,0,27.98721,1,1,1000,1000
11896,55:26.2,IMU,50444814,1,0.000671817,0.000696553,0.000696833,-0.001128963,-0.001115967,-9.817227,0,0,27.98721,1,1,760,800
11949,55:26.3,IMU,50484798,0,0.000638803,0.000681954,0.000721983,-0.000908555,-0.000507247,-9.817208,0,0,27.98948,1,1,1000,1000
11950,55:26.3,IMU,50484798,1,0.000676789,0.000721769,0.000798122,-0.00176739,7.852176E-05,-9.81679,0,0,27.98948,1,1,760,800
12002,55:26.3,IMU,50524782,0,0.000680636,0.000709169,0.000777459,-0.000675622,-0.001147235,-9.817385,0,0,27.99174,1,1,1000,1000
12003,55:26.3,IMU,50524782,1,0.000699342,0.000684094,0.000548937,-2.59E-05,-0.002987327,-9.818515,0,0,27.99174,1,1,760,800
12105,55:26.4,IMU,50564766,0,0.000729662,0.000672022,0.000684913,-0.001076463,-0.001042099,-9.818268,0,0,27.99401,1,1,1000,1000
12106,55:26.4,IMU,50564766,1,0.000785057,0.00049507,0.000747758,0.000143839,-0.000301549,-9.818867,0,0,27.99401,1,1,760,800
12159,55:26.4,IMU,50604750,0,0.000617362,0.000699443,0.000636501,-0.0016738,-0.001836899,-9.8176,0,0,27.99628,1,1,1000,1000
12160,55:26.4,IMU,50604750,1,0.000969731,0.000494731,0.000572916,-0.0031216,-0.002131019,-9.817424,0,0,27.99628,1,1,760,800
12258,55:26.4,IMU,50644734,0,0.000669099,0.00071895,0.000687734,-0.000653307,-0.000302257,-9.817378,0,0,27.99854,1,1,1000,1000
12259,55:26.4,IMU,50644734,1,0.000716821,0.000716971,0.000824488,0.000393759,0.000211458,-9.818047,0,0,27.99854,1,1,760,800
12312,55:26.5,IMU,50684718,0,0.000752976,0.000736552,0.00062543,-0.001225224,-0.00200394,-9.817262,0,0,28.00081,1,1,1000,1000
12313,55:26.5,IMU,50684718,1,0.000665512,0.000783557,0.000570354,-0.001668374,-0.000961884,-9.817284,0,0,28.00081,1,1,760,800
12364,55:26.5,IMU,50724702,0,0.000720268,0.000746085,0.000715446,-0.000103091,-0.001297073,-9.817425,0,0,28.00308,1,1,1000,1000
12365,55:26.5,IMU,50724702,1,0.000735477,0.000727719,0.000898581,0.000248921,-0.001815422,-9.817638,0,0,28.00308,1,1,760,800
12464,55:26.6,IMU,50764686,0,0.000661544,0.000789049,0.000733647,-0.001855497,-0.000530615,-9.817837,0,0,28.00534,1,1,1000,1000
12465,55:26.6,IMU,50764686,1,0.000874963,0.000650431,0.0006196,-0.00033953,-0.000337187,-9.816776,0,0,28.00534,1,1,760,800
12519,55:26.6,IMU,50804670,0,0.000716048,0.000721687,0.000616705,-0.00140101,-0.001240382,-9.817432,0,0,28.00761,1,1,1000,1000
12520,55:26.6,IMU,50804670,1,0.000596384,0.000932013,0.000720266,-0.002805837,-0.000288266,-9.816543,0,0,28.00761,1,1,760,800
12619,55:26.6,IMU,50844654,0,0.000781851,0.000764332,0.000698268,-0.001041662,-0.00144334,-9.817497,0,0,28.00988,1,1,1000,1000
12620,55:26.6,IMU,50844654,1,0.000763659,0.000709687,0.000577145,-0.001292305,-0.00109278,-9.816445,0,0,28.00988,1,1,760,800
12671,55:26.7,IMU,50884638,0,0.000659263,0.000695965,0.00074725,-0.000632708,-0.000692347,-9.817605,0,0,28.01214,1,1,1000,1000
12672,55:26.7,IMU,50884638,1,0.0003036,0.00064169,0.000609984,-0.001660765,-0.001238104,-9.815988,0,0,28.01214,1,1,760,800
12725,55:26.7,IMU,50924622,0,0.00068725,0.000767464,0.000690376,-0.001203522,-0.000374269,-9.818645,0,0,28.01441,1,1,1000,1000
12726,55:26.7,IMU,50924622,1,0.000757561,0.000665791,0.000629199,0.001401107,-0.000631811,-9.817101,0,0,28.01441,1,1,760,800
12825,55:26.8,IMU,50964606,0,0.000648164,0.000747087,0.000748227,-0.002503469,-0.000386084,-9.817146,0,0,28.01667,1,1,1000,1000
12826,55:26.8,IMU,50964606,1,0.00070162,0.000797656,0.000831307,0.000811182,-0.000793394,-9.818463,0,0,28.01667,1,1,760,800
12880,55:26.8,IMU,51004590,0,0.000695972,0.000745782,0.000762653,-0.000449658,-0.000921259,-9.818011,0,0,28.01893,1,1,1000,1000
12881,55:26.8,IMU,51004590,1,0.000853126,0.001106884,0.000769902,-3.54E-05,-0.001614183,-9.817128,0,0,28.01893,1,1,760,800
12981,55:26.8,IMU,51045407,0,0.000693868,0.000605677,0.000669166,-0.000504072,-0.00096598,-9.818177,0,0,28.02126,1,1,1000,1000
12982,55:26.8,IMU,51045407,1,0.000571008,0.000562056,0.000717738,-0.00145119,-0.001278069,-9.818596,0,0,28.0212,1,1,760,800
13033,55:26.9,IMU,51085391,0,0.000682605,0.000710115,0.000669318,-0.001111187,-0.000764136,-9.817753,0,0,28.02352,1,1,1000,1000
13034,55:26.9,IMU,51085391,1,0.000997651,0.000871519,0.000846025,-0.000977698,-0.002776436,-9.818508,0,0,28.02346,1,1,760,800
13085,55:26.9,IMU,51125375,0,0.000690901,0.000705255,0.000782371,-0.00141334,-0.001066886,-9.81813,0,0,28.02578,1,1,1000,1000
13086,55:26.9,IMU,51125375,1,0.000451442,0.000648599,0.000681914,0.001072591,-0.000371706,-9.818417,0,0,28.02572,1,1,760,800
13185,55:27.0,IMU,51165359,0,0.000650047,0.000695373,0.000709947,-0.001853118,0.000191496,-9.817868,0,0,28.02805,1,1,1000,1000
13186,55:27.0,IMU,51165359,1,0.000719412,0.000803364,0.000754846,-0.00139989,0.000813285,-9.81831,0,0,28.02799,1,1,760,800
13240,55:27.0,IMU,51205343,0,0.000715641,0.000720501,0.000702297,0.000278073,-0.002045423,-9.817709,0,0,28.03031,1,1,1000,1000
13241,55:27.0,IMU,51205343,1,0.000778619,0.000494514,0.000790024,-0.001968274,-0.001951269,-9.81991,0,0,28.03025,1,1,760,800
13338,55:27.0,IMU,51245327,0,0.000718046,0.000723102,0.000723092,-0.001362036,-0.000776345,-9.8173,0,0,28.03257,1,1,1000,1000
13339,55:27.0,IMU,51245327,1,0.000809989,0.000759822,0.000589536,-0.000509352,-0.000352066,-9.817473,0,0,28.03251,1,1,760,800
13390,55:27.1,IMU,51285311,0,0.00068651,0.000697761,0.000719398,-0.001387189,-0.001325722,-9.817201,0,0,28.03483,1,1,1000,1000
13391,55:27.1,IMU,51285311,1,0.000727914,0.000726749,0.000884783,-0.00259425,0.001129443,-9.816664,0,0,28.03478,1,1,760,800
13443,55:27.1,IMU,51325295,0,0.000622313,0.000718848,0.00071495,9.8275E-05,0.000342768,-9.81599,0,0,28.03709,1,1,1000,1000
13444,55:27.1,IMU,51325295,1,0.000733167,0.00060868,0.000547959,-0.003238373,-0.002121366,-9.81946,0,0,28.03704,1,1,760,800
13543,55:27.2,IMU,51365279,0,0.000690201,0.000777592,0.000704878,-0.000817902,-0.001285501,-9.817222,0,0,28.03936,1,1,1000,1000
13544,55:27.2,IMU,51365279,1,0.0007399,0.000829857,0.000849088,-0.001537622,-0.002530403,-9.81778,0,0,28.0393,1,1,760,800
13598,55:27.2,IMU,51405263,0,0.000672449,0.00060707,0.000674167,-0.001048054,-0.000207168,-9.818289,0,0,28.04162,1,1,1000,1000
13599,55:27.2,IMU,51405263,1,0.000730447,0.000831033,0.000781418,-0.000795311,2.269952E-05,-9.817829,0,0,28.04156,1,1,760,800
13700,55:27.2,IMU,51445247,0,0.000734609,0.000741295,0.00075197,-0.000203492,0.00011221,-9.818071,0,0,28.04388,1,1,1000,1000
13701,55:27.2,IMU,51445247,1,0.000948953,0.000626023,0.000712304,-0.000113336,-0.002313001,-9.817243,0,0,28.04382,1,1,760,800
13753,55:27.3,IMU,51485231,0,0.000668244,0.000733227,0.000701369,-0.00170548,-0.001619071,-9.817868,0,0,28.04608,1,1,1000,1000
13754,55:27.3,IMU,51485231,1,0.000640182,0.00064597,0.000630504,-4.97E-05,-0.000933188,-9.820102,0,0,28.04608,1,1,760,800
13807,55:27.3,IMU,51525215,0,0.000709698,0.000663442,0.000708152,-0.001453405,-0.001469189,-9.816886,0,0,28.04834,1,1,1000,1000
13808,55:27.3,IMU,51525215,1,0.000620023,0.000823477,0.000706779,-0.000382007,-0.000969779,-9.818389,0,0,28.04834,1,1,760,800
13910,55:27.4,IMU,51565199,0,0.000657439,0.000805076,0.00066532,-0.000383656,-0.00177778,-9.816936,0,0,28.0506,1,1,1000,1000
13911,55:27.4,IMU,51565199,1,0.000842621,0.000892599,0.000714933,-0.002190613,-0.000755914,-9.815516,0,0,28.0506,1,1,760,800
13964,55:27.4,IMU,51605183,0,0.000738643,0.000689133,0.000701671,-0.000818809,-0.001641208,-9.818578,0,0,28.05286,1,1,1000,1000
13965,55:27.4,IMU,51605183,1,0.000448203,0.000690053,0.000750166,-0.001042621,-0.000653921,-9.818952,0,0,28.05286,1,1,760,800
14063,55:27.4,IMU,51645167,0,0.000763517,0.000737264,0.000692828,-0.000487884,-0.001081481,-9.818146,0,0,28.05512,1,1,1000,1000
14064,55:27.4,IMU,51645167,1,0.000943582,0.000553426,0.000370517,-0.000861921,-0.000743741,-9.816207,0,0,28.05512,1,1,760,800
14115,55:27.5,IMU,51685151,0,0.00065775,0.00070814,0.000705793,-0.000349826,-0.000339463,-9.81655,0,0,28.05738,1,1,1000,1000
14116,55:27.5,IMU,51685151,1,0.000812042,0.000407226,0.000712321,-0.000635674,-0.001990243,-9.816662,0,0,28.05738,1,1,760,800
14167,55:27.5,IMU,51725135,0,0.000748766,0.000617365,0.00079161,-0.001457195,3.590761E-05,-9.816805,0,0,28.05964,1,1,1000,1000
14168,55:27.5,IMU,51725135,1,0.00085187,0.000879743,0.000703295,-0.001410564,0.000156449,-9.816828,0,0,28.05964,1,1,760,800
14267,55:27.6,IMU,51765119,0,0.000694466,0.000724727,0.000724602,-0.000966145,-0.000868228,-9.818406,0,0,28.0619,1,1,1000,1000
14268,55:27.6,IMU,51765119,1,0.000836328,0.000572948,0.000781562,0.001308896,-0.002053678,-9.816553,0,0,28.0619,1,1,760,800
14322,55:27.6,IMU,51805103,0,0.000714272,0.000827697,0.000673996,-0.001075558,-0.001590489,-9.817439,0,0,28.06416,1,1,1000,1000
14323,55:27.6,IMU,51805103,1,0.000813256,0.00072587,0.000568577,-0.000573143,0.000903837,-9.819113,0,0,28.06416,1,1,760,800
14420,55:27.6,IMU,51845087,0,0.000709022,0.00078634,0.000749279,-0.001126225,-0.000432253,-9.817138,0,0,28.06641,1,1,1000,1000
14421,55:27.6,IMU,51845087,1,0.000870915,0.000622021,0.000692136,-1.54E-05,0.001205232,-9.818355,0,0,28.06641,1,1,760,800
14472,55:27.7,IMU,51885071,0,0.000715909,0.000670904,0.00066762,-0.000973379,-0.001207053,-9.816734,0,0,28.06867,1,1,1000,1000
14473,55:27.7,IMU,51885071,1,0.000552883,0.000779324,0.00055778,-0.0002603,-0.001403981,-9.818165,0,0,28.06867,1,1,760,800
14526,55:27.7,IMU,51925055,0,0.00073353,0.000655983,0.000703673,-0.001696456,-0.000988074,-9.817074,0,0,28.07099,1,1,1000,1000
14527,55:27.7,IMU,51925055,1,0.000696727,0.000859276,0.000840233,-0.000503842,0.00118636,-9.816677,0,0,28.07099,1,1,760,800
14625,55:27.8,IMU,51965039,0,0.000747415,0.000747109,0.000785816,-0.000789175,9.665291E-06,-9.81732,0,0,28.07324,1,1,1000,1000
