,Timestamp,,TimeUS,GPS_ID,Status,GMS,GWk,Nstats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
518843,00:08.8,GPS,332985086,0,6,169226800,2401,10,1.21,-35.3633794,149.165163,604.39,1.32,265.5016,0.501,0,1
519201,00:09.0,GPS,333185006,0,6,169227000,2401,10,1.21,-35.3633796,149.1651605,604.3,1.007,265.6109,0.373,0,1
519557,00:09.2,GPS,333384926,0,6,169227200,2401,10,1.21,-35.3633797,149.1651585,604.24,0.738,265.8933,0.263,0,1
519919,00:09.4,GPS,333584846,0,6,169227400,2401,10,1.21,-35.3633798,149.1651572,604.19,0.5100001,266.5653,0.172,0,1
520274,00:09.6,GPS,333784766,0,6,169227600,2401,10,1.21,-35.3633798,149.1651563,604.17,0.322,268.1016,0.1,0,1
520630,00:09.8,GPS,333984686,0,6,169227800,2401,10,1.21,-35.3633798,149.1651557,604.15,0.172,272.0162,0.046,0,1
520990,00:10.0,GPS,334184606,0,6,169228000,2401,10,1.21,-35.3633798,149.1651555,604.15,0.062,287.9493,0.009000001,0,1
521346,00:10.2,GPS,334385359,0,6,169228200,2401,10,1.21,-35.3633798,149.1651555,604.15,0.033,31.346,-0.011,0,1
521708,00:10.4,GPS,334585279,0,6,169228400,2401,10,1.21,-35.3633798,149.1651555,604.15,0.068,59.37672,-0.017,0,1
522064,00:10.6,GPS,334785199,0,6,169228600,2401,10,1.21,-35.3633797,149.1651556,604.16,0.079,62.07587,-0.012,0,1
522420,00:10.8,GPS,334985119,0,6,169228800,2401,10,1.21,-35.3633796,149.1651557,604.16,0.075,60.70303,-0.004,0,1
522778,00:11.0,GPS,335185039,0,6,169229000,2401,10,1.21,-35.3633796,149.1651559,604.16,0.057,54.77475,0.002,0,1
523134,00:11.2,GPS,335384959,0,6,169229200,2401,10,1.21,-35.3633795,149.165156,604.16,0.023,5.40754,0.005,0,1
523496,00:11.4,GPS,335584879,0,6,169229400,2401,10,1.21,-35.3633795,149.1651559,604.16,0.059,279.6161,0.005,0,1
523850,00:11.6,GPS,335784799,0,6,169229600,2401,10,1.21,-35.3633795,149.1651557,604.16,0.11,269.2776,0.003,0,1
524206,00:11.8,GPS,335984719,0,6,169229800,2401,10,1.21,-35.3633795,149.1651555,604.16,0.132,266.6767,0.003,0,1
524234,00:11.8,GPS,336004711,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
524566,00:12.0,GPS,336184639,0,6,169230000,2401,10,1.21,-35.3633795,149.1651552,604.16,0.131,265.7992,0.003,0,1
524922,00:12.2,GPS,336385392,0,6,169230200,2401,10,1.21,-35.3633795,149.1651549,604.16,0.113,265.6947,0.005,0,1
525284,00:12.4,GPS,336585312,0,6,169230400,2401,10,1.21,-35.3633795,149.1651547,604.15,0.07,267.1521,0.009000001,0,1
525639,00:12.6,GPS,336785232,0,6,169230600,2401,10,1.21,-35.3633795,149.1651546,604.15,0.01,296.8681,0.015,0,1
525995,00:12.8,GPS,336985152,0,6,169230800,2401,10,1.21,-35.3633795,149.1651547,604.15,0.047,75.93134,0.019,0,1
526355,00:13.0,GPS,337185072,0,6,169231000,2401,10,1.21,-35.3633795,149.1651547,604.14,0.07300001,79.8521,0.021,0,1
526710,00:13.2,GPS,337384992,0,6,169231200,2401,10,1.21,-35.3633795,149.1651549,604.14,0.071,81.84991,0.021,0,1
527073,00:13.4,GPS,337584912,0,6,169231400,2401,10,1.21,-35.3633795,149.165155,604.13,0.058,83.7014,0.02,0,1
527427,00:13.6,GPS,337784832,0,6,169231600,2401,10,1.21,-35.3633795,149.1651551,604.13,0.045,85.47375,0.018,0,1
527783,00:13.8,GPS,337984752,0,6,169231800,2401,10,1.21,-35.3633795,149.1651552,604.13,0.035,86.6254,0.016,0,1
528141,00:14.0,GPS,338184672,0,6,169232000,2401,10,1.21,-35.3633795,149.1651553,604.12,0.028,86.80062,0.014,0,1
528496,00:14.2,GPS,338384592,0,6,169232200,2401,10,1.21,-35.3633795,149.1651554,604.12,0.023,85.88462,0.013,0,1
528862,00:14.4,GPS,338585345,0,6,169232400,2401,10,1.21,-35.3633795,149.1651554,604.12,0.018,83.38794,0.011,0,1
529216,00:14.6,GPS,338785265,0,6,169232600,2401,10,1.21,-35.3633795,149.1651555,604.12,0.015,79.3414,0.01,0,1
529572,00:14.8,GPS,338985185,0,6,169232800,2401,10,1.21,-35.3633795,149.1651555,604.12,0.014,74.25803,0.01,0,1
529932,00:15.0,GPS,339185105,0,6,169233000,2401,10,1.21,-35.3633794,149.1651555,604.11,0.012,69.01609,0.009000001,0,1
530287,00:15.2,GPS,339385025,0,6,169233200,2401,10,1.21,-35.3633794,149.1651555,604.11,0.012,64.58794,0.009000001,0,1
530650,00:15.4,GPS,339584945,0,6,169233400,2401,10,1.21,-35.3633794,149.1651556,604.11,0.012,61.55574,0.008,0,1
531004,00:15.6,GPS,339784865,0,6,169233600,2401,10,1.21,-35.3633794,149.1651556,604.11,0.011,60.18362,0.007,0,1
531360,00:15.8,GPS,339984785,0,6,169233800,2401,10,1.21,-35.3633794,149.1651556,604.11,0.011,59.44253,0.006,0,1
531414,00:15.8,GPS,340024769,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
531720,00:16.0,GPS,340184705,0,6,169234000,2401,10,1.21,-35.3633794,149.1651556,604.11,0.01,59.18142,0.005,0,1
532075,00:16.2,GPS,340384625,0,6,169234200,2401,10,1.21,-35.3633794,149.1651556,604.1,0.009000001,60.8118,0.005,0,1
532438,00:16.4,GPS,340585378,0,6,169234400,2401,10,1.21,-35.3633794,149.1651556,604.1,0.008,64.68965,0.005,0,1
532792,00:16.6,GPS,340785298,0,6,169234600,2401,10,1.21,-35.3633794,149.1651556,604.1,0.008,68.84867,0.004,0,1
533147,00:16.8,GPS,340985218,0,6,169234800,2401,10,1.21,-35.3633794,149.1651556,604.1,0.007,72.15148,0.004,0,1
533506,00:17.0,GPS,341185138,0,6,169235000,2401,10,1.21,-35.3633794,149.1651556,604.1,0.007,75.65947,0.003,0,1
533861,00:17.2,GPS,341385058,0,6,169235200,2401,10,1.21,-35.3633794,149.1651557,604.1,0.007,80.2051,0.003,0,1
534224,00:17.4,GPS,341584978,0,6,169235400,2401,10,1.21,-35.3633794,149.1651557,604.1,0.008,84.06187,0.003,0,1
534578,00:17.6,GPS,341784898,0,6,169235600,2401,10,1.21,-35.3633794,149.1651557,604.1,0.009000001,84.41194,0.002,0,1
534932,00:17.8,GPS,341984818,0,6,169235800,2401,10,1.21,-35.3633794,149.1651557,604.1,0.009000001,81.81597,0.002,0,1
535292,00:18.0,GPS,342184738,0,6,169236000,2401,10,1.21,-35.3633794,149.1651557,604.1,0.01,78.09292,0.002,0,1
535647,00:18.2,GPS,342384658,0,6,169236200,2401,10,1.21,-35.3633794,149.1651558,604.1,0.009000001,74.71414,0.002,0,1
536011,00:18.4,GPS,342584578,0,6,169236400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.009000001,71.83087,0.002,0,1
536365,00:18.6,GPS,342785331,0,6,169236600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.008,67.91884,0.002,0,1
536719,00:18.8,GPS,342985251,0,6,169236800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.007,63.58894,0.002,0,1
537079,00:19.0,GPS,343185171,0,6,169237000,2401,10,1.21,-35.3633793,149.1651559,604.1,0.006,60.95402,0.001,0,1
537434,00:19.2,GPS,343385091,0,6,169237200,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,61.2458,0.001,0,1
537797,00:19.4,GPS,343585011,0,6,169237400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,66.42932,0.001,0,1
538151,00:19.6,GPS,343784931,0,6,169237600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.001,81.24803,0.001,0,1
538505,00:19.8,GPS,343984851,0,6,169237800,2401,10,1.21,-35.3633793,149.165156,604.09,0,128.2499,0.001,0,1
538584,00:19.8,GPS,344044827,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
538867,00:20.0,GPS,344184771,0,6,169238000,2401,10,1.21,-35.3633793,149.165156,604.09,0.001,172.6346,0.001,0,1
539224,00:20.2,GPS,344384691,0,6,169238200,2401,10,1.21,-35.3633793,149.165156,604.09,0.002,180.6897,0.001,0,1
539587,00:20.4,GPS,344584611,0,6,169238400,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,188.6042,0.001,0,1
539941,00:20.6,GPS,344785364,0,6,169238600,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,198.1179,0,0,1
540295,00:20.8,GPS,344985284,0,6,169238800,2401,10,1.21,-35.3633793,149.165156,604.09,0.004,205.3697,0,0,1
540655,00:21.0,GPS,345185204,0,6,169239000,2401,10,1.21,-35.3633793,149.165156,604.09,0.004,210.2527,0,0,1
541010,00:21.2,GPS,345385124,0,6,169239200,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,216.8548,0,0,1
541372,00:21.4,GPS,345585044,0,6,169239400,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,226.986,0,0,1
541727,00:21.6,GPS,345784964,0,6,169239600,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,238.3056,-0.001,0,1
542081,00:21.8,GPS,345984884,0,6,169239800,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,247.7458,-0.001,0,1
542441,00:22.0,GPS,346184804,0,6,169240000,2401,10,1.21,-35.3633793,149.165156,604.09,0.003,253.8438,-0.001,0,1
542796,00:22.2,GPS,346384724,0,6,169240200,2401,10,1.21,-35.3633793,149.165156,604.09,0.004,256.7445,-0.001,0,1
543158,00:22.4,GPS,346584644,0,6,169240400,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,257.177,-0.001,0,1
543513,00:22.6,GPS,346785397,0,6,169240600,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,256.0526,-0.001,0,1
543867,00:22.8,GPS,346985317,0,6,169240800,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,254.3481,-0.001,0,1
544227,00:23.0,GPS,347185237,0,6,169241000,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,252.9135,0,0,1
544582,00:23.2,GPS,347385157,0,6,169241200,2401,10,1.21,-35.3633793,149.165156,604.1,0.003,251.3811,0,0,1
544944,00:23.4,GPS,347585077,0,6,169241400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,248.1243,0,0,1
545299,00:23.6,GPS,347784997,0,6,169241600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,240.7337,0,0,1
545653,00:23.8,GPS,347984917,0,6,169241800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,231.4868,0,0,1
545809,00:23.9,GPS,348064885,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
546015,00:24.0,GPS,348184837,0,6,169242000,2401,10,1.21,-35.3633793,149.1651559,604.1,0.002,220.3736,0,0,1
546370,00:24.2,GPS,348384757,0,6,169242200,2401,10,1.21,-35.3633793,149.1651559,604.1,0.002,200.8891,0,0,1
546732,00:24.4,GPS,348584677,0,6,169242400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.001,168.6751,0,0,1
547087,00:24.6,GPS,348784597,0,6,169242600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.002,134.4841,0,0,1
547441,00:24.8,GPS,348985350,0,6,169242800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.002,114.5422,0,0,1
547801,00:25.0,GPS,349185270,0,6,169243000,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,107.2444,0,0,1
548158,00:25.2,GPS,349385190,0,6,169243200,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,105.5823,0,0,1
548520,00:25.4,GPS,349585110,0,6,169243400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,104.3731,0,0,1
548875,00:25.6,GPS,349785030,0,6,169243600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,102.287,-0.001,0,1
549229,00:25.8,GPS,349984950,0,6,169243800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,101.953,0,0,1
549588,00:26.0,GPS,350184870,0,6,169244000,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,105.6641,0,0,1
549944,00:26.2,GPS,350384790,0,6,169244200,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,109.1722,0,0,1
550306,00:26.4,GPS,350584710,0,6,169244400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,107.4172,-0.001,0,1
550661,00:26.6,GPS,350784630,0,6,169244600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,102.1469,-0.001,0,1
551015,00:26.8,GPS,350985383,0,6,169244800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.003,98.63813,-0.001,0,1
551374,00:27.0,GPS,351185303,0,6,169245000,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,98.86829,-0.001,0,1
551730,00:27.2,GPS,351385223,0,6,169245200,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,101.5381,-0.001,0,1
552092,00:27.4,GPS,351585143,0,6,169245400,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,105.5739,-0.001,0,1
552447,00:27.6,GPS,351785063,0,6,169245600,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,108.6887,-0.001,0,1
552801,00:27.8,GPS,351984983,0,6,169245800,2401,10,1.21,-35.3633793,149.1651559,604.1,0.004,109.4031,-0.001,0,1
552982,00:27.9,GPS,352084943,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
553162,00:28.0,GPS,352184903,0,6,169246000,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,107.8241,-0.001,0,1
553518,00:28.2,GPS,352384823,0,6,169246200,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,103.3004,-0.001,0,1
553881,00:28.4,GPS,352584743,0,6,169246400,2401,10,1.21,-35.3633793,149.165156,604.1,0.004,98.42461,-0.001,0,1
554236,00:28.6,GPS,352784663,0,6,169246600,2401,10,1.21,-35.3633793,149.165156,604.1,0.003,95.76377,-0.001,0,1
554590,00:28.8,GPS,352984583,0,6,169246800,2401,10,1.21,-35.3633793,149.165156,604.1,0.003,94.45726,-0.001,0,1
554949,00:29.0,GPS,353185336,0,6,169247000,2401,10,1.21,-35.3633793,149.165156,604.1,0.001,89.75129,-0.001,0,1
555305,00:29.2,GPS,353385256,0,6,169247200,2401,10,1.21,-35.3633793,149.165156,604.1,0,65.48679,-0.001,0,1
555666,00:29.4,GPS,353585176,0,6,169247400,2401,10,1.21,-35.3633793,149.165156,604.1,0,17.70685,-0.001,0,1
556022,00:29.6,GPS,353785096,0,6,169247600,2401,10,1.21,-35.3633793,149.165156,604.1,0,344.4243,-0.001,0,1
556376,00:29.8,GPS,353985016,0,6,169247800,2401,10,1.21,-35.3633793,149.165156,604.1,0,318.6137,-0.001,0,1
556735,00:30.0,GPS,354184936,0,6,169248000,2401,10,1.21,-35.3633793,149.165156,604.1,0.001,307.6966,-0.001,0,1
557093,00:30.2,GPS,354384856,0,6,169248200,2401,10,1.21,-35.3633793,149.165156,604.1,0.001,310.4944,-0.001,0,1
557454,00:30.4,GPS,354584776,0,6,169248400,2401,10,1.21,-35.3633793,149.165156,604.1,0.001,305.9011,-0.002,0,1
557809,00:30.6,GPS,354784696,0,6,169248600,2401,10,1.21,-35.3633793,149.165156,604.11,0.001,290.231,-0.002,0,1
558164,00:30.8,GPS,354984616,0,6,169248800,2401,10,1.21,-35.3633793,149.165156,604.11,0.001,272.5313,-0.001,0,1
558526,00:31.0,GPS,355185369,0,6,169249000,2401,10,1.21,-35.3633793,149.165156,604.11,0.001,260.7265,-0.001,0,1
558882,00:31.2,GPS,355385289,0,6,169249200,2401,10,1.21,-35.3633793,149.165156,604.11,0.002,338.36,0,0,1
559243,00:31.4,GPS,355585209,0,6,169249400,2401,10,1.21,-35.3633793,149.165156,604.11,0.009000001,353.1971,0.005,0,1
559598,00:31.6,GPS,355785129,0,6,169249600,2401,10,1.21,-35.3633793,149.165156,604.1,0.016,354.5425,0.009000001,0,1
559953,00:31.8,GPS,355985049,0,6,169249800,2401,10,1.21,-35.3633793,149.165156,604.1,0.017,358.9918,0.008,0,1
560132,00:31.9,GPS,356085009,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
560314,00:32.0,GPS,356184969,0,6,169250000,2401,10,1.21,-35.3633793,149.165156,604.1,0.026,19.0587,0.004,0,1
560671,00:32.2,GPS,356384889,0,6,169250200,2401,10,1.21,-35.3633792,149.165156,604.1,0.068,29.0707,0.001,0,1
561032,00:32.4,GPS,356584809,0,6,169250400,2401,10,1.21,-35.3633791,149.1651561,604.1,0.152,30.24884,0,0,1
561387,00:32.6,GPS,356784729,0,6,169250600,2401,10,1.21,-35.3633788,149.1651563,604.1,0.271,30.41245,0.002,0,1
561742,00:32.8,GPS,356984649,0,6,169250800,2401,10,1.21,-35.3633782,149.1651567,604.1,0.42,30.54204,0.004,0,1
562101,00:33.0,GPS,357185402,0,6,169251000,2401,10,1.21,-35.3633774,149.1651573,604.1,0.598,30.65564,0.005,0,1
562458,00:33.2,GPS,357385322,0,6,169251200,2401,10,1.21,-35.3633763,149.1651581,604.1,0.804,30.73919,0.006,0,1
562819,00:33.4,GPS,357585242,0,6,169251400,2401,10,1.21,-35.3633748,149.1651591,604.1,1.037,30.76613,0.006,0,1
563174,00:33.6,GPS,357785162,0,6,169251600,2401,10,1.21,-35.3633731,149.1651604,604.09,1.298,30.73234,0.006,0,1
563529,00:33.8,GPS,357985082,0,6,169251800,2401,10,1.21,-35.3633709,149.1651621,604.09,1.585,30.6516,0.005,0,1
563888,00:34.0,GPS,358185002,0,6,169252000,2401,10,1.21,-35.3633682,149.165164,604.09,1.885,30.54219,0.004,0,1
564244,00:34.2,GPS,358384922,0,6,169252200,2401,10,1.21,-35.363365,149.1651663,604.09,2.177,30.40974,0.003,0,1
564606,00:34.4,GPS,358584842,0,6,169252400,2401,10,1.21,-35.3633614,149.1651688,604.09,2.444,30.25913,0.002,0,1
564961,00:34.6,GPS,358784762,0,6,169252600,2401,10,1.21,-35.3633574,149.1651717,604.09,2.675,30.10154,0.001,0,1
565317,00:34.8,GPS,358984682,0,6,169252800,2401,10,1.21,-35.3633532,149.1651748,604.09,2.87,29.93943,0.001,0,1
565676,00:35.0,GPS,359184602,0,6,169253000,2401,10,1.21,-35.3633485,149.165178,604.09,3.034,29.78282,0.002,0,1
566033,00:35.2,GPS,359385355,0,6,169253200,2401,10,1.21,-35.3633437,149.1651814,604.09,3.169,29.63849,0.002,0,1
566396,00:35.4,GPS,359585275,0,6,169253400,2401,10,1.21,-35.3633387,149.1651848,604.09,3.275,29.50685,0.002,0,1
566751,00:35.6,GPS,359785195,0,6,169253600,2401,10,1.21,-35.3633334,149.1651885,604.09,3.354,29.39258,0.002,0,1
567106,00:35.8,GPS,359985115,0,6,169253800,2401,10,1.21,-35.3633282,149.1651921,604.09,3.405,29.30036,0.002,0,1
567314,00:35.9,GPS,360105067,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
567467,00:36.0,GPS,360185035,0,6,169254000,2401,10,1.21,-35.3633229,149.1651958,604.09,3.431,29.23341,0.002,0,1
567823,00:36.2,GPS,360384955,0,6,169254200,2401,10,1.21,-35.3633174,149.1651995,604.09,3.442,29.19431,0.002,0,1
568185,00:36.4,GPS,360584875,0,6,169254400,2401,10,1.21,-35.3633121,149.1652032,604.09,3.446,29.17794,0.001,0,1
568540,00:36.6,GPS,360784795,0,6,169254600,2401,10,1.21,-35.3633066,149.1652069,604.09,3.432,29.17766,0.001,0,1
568896,00:36.8,GPS,360984715,0,6,169254800,2401,10,1.21,-35.3633013,149.1652106,604.09,3.384,29.1913,0.001,0,1
569255,00:37.0,GPS,361184635,0,6,169255000,2401,10,1.21,-35.3632961,149.1652141,604.09,3.296,29.21159,0.001,0,1
569610,00:37.2,GPS,361385388,0,6,169255200,2401,10,1.21,-35.3632909,149.1652176,604.09,3.167,29.23014,0,0,1
569973,00:37.4,GPS,361585308,0,6,169255400,2401,10,1.21,-35.3632861,149.1652209,604.09,2.999,29.24862,0,0,1
570329,00:37.6,GPS,361785228,0,6,169255600,2401,10,1.21,-35.3632815,149.1652241,604.09,2.79,29.26742,-0.001,0,1
570684,00:37.8,GPS,361985148,0,6,169255800,2401,10,1.21,-35.3632774,149.1652269,604.09,2.541,29.2762,-0.002,0,1
571042,00:38.0,GPS,362185068,0,6,169256000,2401,10,1.21,-35.3632736,149.1652295,604.09,2.254,29.25809,-0.003,0,1
571398,00:38.2,GPS,362384988,0,6,169256200,2401,10,1.21,-35.3632704,149.1652318,604.09,1.932,29.18947,-0.004,0,1
571762,00:38.4,GPS,362584908,0,6,169256400,2401,10,1.21,-35.3632676,149.1652337,604.09,1.593,29.03329,-0.006,0,1
572117,00:38.6,GPS,362784828,0,6,169256600,2401,10,1.21,-35.3632654,149.1652352,604.09,1.262,28.73248,-0.006,0,1
572472,00:38.8,GPS,362984748,0,6,169256800,2401,10,1.21,-35.3632636,149.1652364,604.09,0.9630001,28.21677,-0.006,0,1
572830,00:39.0,GPS,363184668,0,6,169257000,2401,10,1.21,-35.3632622,149.1652372,604.09,0.7090001,27.38127,-0.005,0,1
573186,00:39.2,GPS,363384588,0,6,169257200,2401,10,1.21,-35.3632613,149.1652378,604.09,0.496,26.03764,-0.004,0,1
573549,00:39.4,GPS,363585341,0,6,169257400,2401,10,1.21,-35.3632606,149.1652382,604.09,0.322,23.80959,-0.002,0,1
573904,00:39.6,GPS,363785261,0,6,169257600,2401,10,1.21,-35.3632602,149.1652384,604.1,0.185,19.66312,-0.001,0,1
574258,00:39.8,GPS,363985181,0,6,169257800,2401,10,1.21,-35.36326,149.1652384,604.1,0.086,9.67663,0,0,1
574491,00:39.9,GPS,364125125,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
574619,00:40.0,GPS,364185101,0,6,169258000,2401,10,1.21,-35.3632599,149.1652384,604.1,0.028,329.7779,0,0,1
574975,00:40.2,GPS,364385021,0,6,169258200,2401,10,1.21,-35.3632598,149.1652384,604.1,0.025,254.465,0,0,1
575339,00:40.4,GPS,364584941,0,6,169258400,2401,10,1.21,-35.3632599,149.1652384,604.1,0.026,230.6833,0.001,0,1
575694,00:40.6,GPS,364784861,0,6,169258600,2401,10,1.21,-35.3632599,149.1652384,604.09,0.024,210.7225,0.001,0,1
576048,00:40.8,GPS,364984781,0,6,169258800,2401,10,1.21,-35.3632599,149.1652384,604.09,0.03,193.7748,0.001,0,1
576407,00:41.0,GPS,365184701,0,6,169259000,2401,10,1.21,-35.3632599,149.1652384,604.09,0.04,187.866,0,0,1
576763,00:41.2,GPS,365384621,0,6,169259200,2401,10,1.21,-35.36326,149.1652384,604.09,0.052,187.4376,0,0,1
577125,00:41.4,GPS,365585374,0,6,169259400,2401,10,1.21,-35.3632601,149.1652384,604.09,0.063,188.5555,0,0,1
577480,00:41.6,GPS,365785294,0,6,169259600,2401,10,1.21,-35.3632603,149.1652384,604.09,0.072,190.0104,-0.001,0,1
577834,00:41.8,GPS,365985214,0,6,169259800,2401,10,1.21,-35.3632604,149.1652384,604.09,0.078,191.4524,-0.001,0,1
578193,00:42.0,GPS,366185134,0,6,169260000,2401,10,1.21,-35.3632605,149.1652383,604.1,0.081,192.8175,-0.001,0,1
578549,00:42.2,GPS,366385054,0,6,169260200,2401,10,1.21,-35.3632607,149.1652383,604.1,0.081,194.1785,-0.001,0,1
578911,00:42.4,GPS,366584974,0,6,169260400,2401,10,1.21,-35.3632608,149.1652382,604.1,0.079,195.4763,-0.001,0,1
579266,00:42.6,GPS,366784894,0,6,169260600,2401,10,1.21,-35.3632609,149.1652382,604.1,0.075,196.6609,-0.001,0,1
579620,00:42.8,GPS,366984814,0,6,169260800,2401,10,1.21,-35.3632611,149.1652381,604.1,0.06900001,197.7062,-0.001,0,1
579979,00:43.0,GPS,367184734,0,6,169261000,2401,10,1.21,-35.3632612,149.165238,604.1,0.062,198.5468,-0.001,0,1
580335,00:43.2,GPS,367384654,0,6,169261200,2401,10,1.21,-35.3632613,149.165238,604.1,0.054,199.2245,-0.001,0,1
580696,00:43.4,GPS,367585407,0,6,169261400,2401,10,1.21,-35.3632614,149.1652379,604.1,0.047,199.497,-0.001,0,1
581052,00:43.6,GPS,367785327,0,6,169261600,2401,10,1.21,-35.3632615,149.1652379,604.1,0.04,199.1489,-0.001,0,1
581406,00:43.8,GPS,367985247,0,6,169261800,2401,10,1.21,-35.3632615,149.1652379,604.1,0.033,198.0235,-0.001,0,1
581665,00:43.9,GPS,368145183,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
581767,00:44.0,GPS,368185167,0,6,169262000,2401,10,1.21,-35.3632616,149.1652379,604.1,0.026,195.7193,-0.001,0,1
582123,00:44.2,GPS,368385087,0,6,169262200,2401,10,1.21,-35.3632616,149.1652379,604.1,0.02,191.6644,0,0,1
582484,00:44.4,GPS,368585007,0,6,169262400,2401,10,1.21,-35.3632616,149.1652379,604.1,0.014,184.8451,0,0,1
582840,00:44.6,GPS,368784927,0,6,169262600,2401,10,1.21,-35.3632616,149.1652379,604.1,0.01,175.2473,0,0,1
583194,00:44.8,GPS,368984847,0,6,169262800,2401,10,1.21,-35.3632616,149.1652379,604.1,0.007,165.8585,-0.001,0,1
583553,00:45.0,GPS,369184767,0,6,169263000,2401,10,1.21,-35.3632616,149.1652379,604.1,0.005,160.0427,-0.001,0,1
583909,00:45.2,GPS,369384687,0,6,169263200,2401,10,1.21,-35.3632616,149.1652379,604.1,0.004,157.8673,-0.001,0,1
584276,00:45.4,GPS,369584607,0,6,169263400,2401,10,1.21,-35.3632617,149.1652379,604.1,0.002,149.8752,0.011,0,1
584632,00:45.6,GPS,369785360,0,6,169263600,2401,10,1.21,-35.3632617,149.1652379,604.08,0.004,8.92035,0.101,0,1
584986,00:45.8,GPS,369985280,0,6,169263800,2401,10,1.21,-35.3632616,149.1652379,604.05,0.015,359.5724,0.28,0,1
585346,00:46.0,GPS,370185200,0,6,169264000,2401,10,1.21,-35.3632616,149.1652379,603.97,0.024,357.6832,0.494,0,1
585702,00:46.2,GPS,370385120,0,6,169264200,2401,10,1.21,-35.3632616,149.1652379,603.85,0.03,356.6146,0.721,0,1
586064,00:46.4,GPS,370585040,0,6,169264400,2401,10,1.21,-35.3632616,149.1652379,603.68,0.031,355.3891,0.947,0,1
586420,00:46.6,GPS,370784960,0,6,169264600,2401,10,1.21,-35.3632616,149.1652379,603.47,0.029,353.6418,1.167,0,1
586775,00:46.8,GPS,370984880,0,6,169264800,2401,10,1.21,-35.3632616,149.1652379,603.22,0.023,350.9608,1.367,0,1
587134,00:47.0,GPS,371184800,0,6,169265000,2401,10,1.21,-35.3632615,149.1652379,602.93,0.011,341.6607,1.505,0,1
587490,00:47.2,GPS,371384720,0,6,169265200,2401,10,1.21,-35.3632615,149.1652379,602.62,0.007,206.3401,1.562,0,1
587851,00:47.4,GPS,371584640,0,6,169265400,2401,10,1.21,-35.3632616,149.1652379,602.31,0.023,186.0497,1.57,0,1
588207,00:47.6,GPS,371785393,0,6,169265600,2401,10,1.21,-35.3632616,149.1652379,601.99,0.036,183.0113,1.553,0,1
588562,00:47.8,GPS,371985313,0,6,169265800,2401,10,1.21,-35.3632616,149.1652379,601.69,0.044,181.9998,1.527,0,1
588893,00:48.0,GPS,372165241,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
588922,00:48.0,GPS,372185233,0,6,169266000,2401,10,1.21,-35.3632616,149.1652379,601.39,0.047,181.6772,1.502,0,1
589279,00:48.2,GPS,372385153,0,6,169266200,2401,10,1.21,-35.3632617,149.1652379,601.08,0.047,181.6396,1.483,0,1
